phase,t,pos,vel,effort_js,wrench_fx,cmd_v
exp,0.3068,-1.415629,0.056042,0.000,1.120857,0.0614
exp,0.3098,-1.415405,0.056042,0.000,1.120857,0.0620
exp,0.3196,-1.415171,0.058475,0.000,1.120857,0.0639
exp,0.3302,-1.414926,0.061199,0.000,1.169509,0.0660
exp,0.3417,-1.414416,0.063750,0.000,1.275021,0.0683
exp,0.3549,-1.413880,0.068166,0.000,1.363334,0.0710
exp,0.3696,-1.413607,0.068166,0.000,1.363335,0.0739
exp,0.3801,-1.413335,0.068166,0.000,1.363335,0.0760
exp,0.3916,-1.412465,0.075817,0.000,1.416104,0.0783
exp,0.4035,-1.411849,0.078118,0.000,1.516343,0.0807
exp,0.4154,-1.411224,0.078118,0.000,1.562374,0.0831
exp,0.4202,-1.410580,0.080503,0.000,1.610082,0.0840
exp,0.4303,-1.409917,0.082872,0.000,1.610082,0.0861
exp,0.4404,-1.409582,0.083832,0.000,1.657452,0.0881
exp,0.4533,-1.409247,0.083832,0.000,1.676657,0.0907
exp,0.4647,-1.408895,0.087855,0.000,1.676656,0.0929
exp,0.4699,-1.408182,0.090428,0.000,1.757123,0.0940
exp,0.4803,-1.407440,0.092704,0.000,1.854098,0.0961
exp,0.4895,-1.407066,0.093732,0.000,1.854098,0.0979
exp,0.5015,-1.406299,0.095820,0.000,1.916404,0.1003
exp,0.5153,-1.405518,0.097646,0.000,1.952941,0.1031
exp,0.5257,-1.404717,0.100050,0.000,2.001015,0.1051
exp,0.5300,-1.403895,0.102805,0.000,2.001015,0.1060
exp,0.5396,-1.403476,0.104863,0.000,2.056114,0.1079
exp,0.5503,-1.402622,0.107648,0.000,2.114617,0.1101
exp,0.5632,-1.402191,0.107648,0.000,2.152969,0.1126
exp,0.5756,-1.402191,0.107648,0.000,2.195465,0.1151
exp,0.5878,-1.401313,0.109773,0.000,2.195465,0.1176
exp,0.5904,-1.400864,0.112350,0.000,2.195464,0.1181
exp,0.6002,-1.399945,0.114828,0.000,2.296575,0.1200
exp,0.6118,-1.399474,0.117771,0.000,2.355432,0.1224
exp,0.6238,-1.398028,0.122052,0.000,2.394762,0.1248
exp,0.6356,-1.397540,0.122052,0.000,2.488917,0.1271
exp,0.6398,-1.397042,0.124445,0.000,2.488917,0.1280
exp,0.6499,-1.396544,0.124445,0.000,2.535761,0.1300
exp,0.6605,-1.396037,0.126787,0.000,2.552532,0.1321
exp,0.6724,-1.395008,0.129658,0.000,-2.603614,0.1345
exp,0.6844,-1.393954,0.131767,0.000,2.635363,0.1369
exp,0.6899,-1.392881,0.134147,0.000,2.682946,0.1380
exp,0.7000,-1.391788,0.136540,0.000,2.730810,0.1400
exp,0.7108,-1.390687,0.137634,0.000,2.752704,0.1422
exp,0.7216,-1.389570,0.139641,0.000,2.792836,0.1443
exp,0.7376,-1.389003,0.141789,0.000,2.792836,0.1475
exp,0.7458,-1.388436,0.141789,0.000,2.835796,0.1492
exp,0.7499,-1.387860,0.143951,0.000,2.835796,0.1500
exp,0.7596,-1.387860,0.143951,0.000,2.879033,0.1519
exp,0.7704,-1.387265,0.148788,0.000,2.975771,0.1541
exp,0.7833,-1.384840,0.153685,0.000,3.030610,0.1567
exp,0.7953,-1.382985,0.156259,0.000,3.073708,0.1591
exp,0.7999,-1.381100,0.158663,0.000,3.125194,0.1600
exp,0.8099,-1.379827,0.159576,0.000,3.173283,0.1620
exp,0.8201,-1.378551,0.159576,0.000,3.191544,0.1640
exp,0.8315,-1.376604,0.163604,0.000,3.231448,0.1663
exp,0.8440,-1.374622,0.165872,0.000,3.317448,0.1688
exp,0.8563,-1.372622,0.168378,0.000,-3.307210,0.1713
exp,0.8599,-1.371275,0.168378,0.000,3.367570,0.1720
exp,0.8696,-1.370592,0.170825,0.000,3.416508,0.1739
exp,0.8804,-1.369211,0.173485,0.000,3.469713,0.1761
exp,0.8928,-1.367113,0.175627,0.000,3.512564,0.1786
exp,0.9050,-1.365698,0.178099,0.000,3.561989,0.1810
exp,0.9101,-1.363551,0.180545,0.000,3.610915,0.1820
exp,0.9197,-1.362828,0.180545,0.000,3.631020,0.1839
exp,0.9299,-1.362102,0.181550,0.000,3.669462,0.1860
exp,0.9421,-1.359893,0.185498,0.000,3.709983,0.1884
exp,0.9542,-1.358399,0.187937,0.000,3.758751,0.1908
exp,0.9658,-1.356895,0.187937,0.000,3.807233,0.1932
exp,0.9696,-1.355372,0.190361,0.000,3.807234,0.1939
exp,0.9798,-1.354602,0.192666,0.000,3.868609,0.1960
exp,0.9909,-1.353054,0.193430,0.000,3.909102,0.1982
exp,1.0029,-1.350700,0.197677,0.000,3.953562,0.2006
exp,1.0156,-1.349109,0.200076,0.000,4.001549,0.2031
exp,1.0195,-1.347508,0.200076,0.000,4.051951,0.2039
exp,1.0296,-1.345888,0.202597,0.000,4.051952,0.2059
exp,1.0401,-1.345888,0.202597,0.000,4.067600,0.2080
exp,1.0639,-1.343431,0.205386,0.000,4.107737,0.2128
exp,1.0760,-1.342601,0.207480,0.000,4.149623,0.2152
exp,1.0797,-1.340092,0.212248,0.000,4.149623,0.2159
exp,1.0901,-1.338375,0.214654,0.000,4.244976,0.2180
exp,1.1012,-1.336644,0.217471,0.000,4.307806,0.2202
exp,1.1136,-1.335774,0.217471,0.000,4.349435,0.2227
exp,1.1253,-1.334904,0.217471,0.000,4.349435,0.2251
exp,1.1297,-1.333136,0.222161,0.000,4.393642,0.2259
exp,1.1401,-1.332238,0.224496,0.000,4.443229,0.2280
exp,1.1498,-1.330435,0.225368,0.000,4.489935,0.2300
exp,1.1624,-1.328608,0.229378,0.000,4.548687,0.2325
exp,1.1746,-1.326773,0.229378,0.000,4.587570,0.2349
exp,1.1876,-1.323991,0.231886,0.000,4.637743,0.2375
exp,1.1922,-1.323991,0.231886,0.000,4.637743,0.2384
exp,1.2004,-1.323053,0.234314,0.000,4.637742,0.2401
exp,1.2118,-1.321158,0.236908,0.000,4.738188,0.2424
exp,1.2234,-1.318275,0.241739,0.000,4.789400,0.2447
exp,1.2367,-1.316341,0.241739,0.000,4.834802,0.2473
exp,1.2403,-1.315365,0.244060,0.000,4.881213,0.2481
exp,1.2496,-1.315365,0.244060,0.000,4.881213,0.2499
exp,1.2607,-1.314389,0.244060,0.000,4.948445,0.2521
exp,1.2729,-1.313399,0.247421,0.000,4.948445,0.2546
exp,1.2846,-1.312402,0.249281,0.000,5.030137,0.2569
exp,1.2901,-1.309365,0.253922,0.000,5.078466,0.2580
exp,1.3000,-1.307315,0.256258,0.000,5.078467,0.2600
exp,1.3104,-1.305252,0.259332,0.000,5.125181,0.2621
exp,1.3215,-1.303169,0.261416,0.000,5.186661,0.2643
exp,1.3348,-1.301078,0.261416,0.000,5.228340,0.2670
exp,1.3492,-1.300024,0.263617,0.000,5.272369,0.2698
exp,1.3505,-1.300024,0.263617,0.000,5.272369,0.2701
exp,1.3599,-1.296839,0.266273,0.000,5.272369,0.2720
exp,1.3706,-1.295761,0.269416,0.000,5.325480,0.2741
exp,1.3828,-1.292497,0.273425,0.000,5.425870,0.2766
exp,1.3974,-1.290310,0.273425,0.000,5.468517,0.2795
exp,1.4088,-1.288103,0.275860,0.000,-5.507787,0.2818
exp,1.4109,-1.286988,0.278777,0.000,5.517219,0.2822
exp,1.4202,-1.286988,0.278777,0.000,5.517219,0.2840
exp,1.4321,-1.283623,0.281465,0.000,5.620932,0.2864
exp,1.4442,-1.281347,0.285685,0.000,5.666194,0.2888
exp,1.4563,-1.279061,0.285685,0.000,5.713725,0.2913
exp,1.4598,-1.276756,0.288113,0.000,5.762291,0.2920
exp,1.4699,-1.275594,0.290510,0.000,5.762290,0.2940
exp,1.4805,-1.274429,0.291213,0.000,5.810215,0.2961
exp,1.4959,-1.272092,0.293224,0.000,5.824282,0.2992
exp,1.5049,-1.270910,0.295355,0.000,5.864506,0.3010
exp,1.5100,-1.268535,0.298428,0.000,5.907126,0.3020
exp,1.5200,-1.266133,0.300208,0.000,6.004175,0.3040
exp,1.5302,-1.264928,0.301227,0.000,6.004176,0.3060
exp,1.5417,-1.262503,0.303222,0.000,6.064456,0.3083
exp,1.5545,-1.261282,0.305264,0.000,6.105300,0.3109
exp,1.5663,-1.260061,0.305264,0.000,6.105300,0.3133
exp,1.5698,-1.260061,0.305264,0.000,6.105301,0.3140
exp,1.5796,-1.258820,0.310104,0.000,6.202110,0.3159
exp,1.5913,-1.255057,0.315111,0.000,6.263180,0.3183
exp,1.6029,-1.252527,0.317452,0.000,6.349069,0.3206
exp,1.6152,-1.251257,0.317452,0.000,6.349070,0.3230
exp,1.6198,-1.248699,0.319761,0.000,6.395246,0.3240
exp,1.6313,-1.247410,0.322210,0.000,6.444226,0.3263
exp,1.6397,-1.247410,0.322210,0.000,6.444227,0.3279
exp,1.6527,-1.244825,0.323141,0.000,6.462844,0.3305
exp,1.6647,-1.240889,0.329707,0.000,6.542142,0.3329
exp,1.6762,-1.238252,0.329707,0.000,6.594164,0.3352
exp,1.6800,-1.235595,0.332100,0.000,6.594164,0.3360
exp,1.6900,-1.235595,0.332100,0.000,6.642028,0.3380
exp,1.7009,-1.235595,0.332100,0.000,6.642029,0.3402
exp,1.7134,-1.232917,0.335136,0.000,6.702740,0.3427
exp,1.7258,-1.231560,0.339317,0.000,6.786359,0.3452
exp,1.7296,-1.228815,0.344276,0.000,6.836012,0.3459
exp,1.7399,-1.228815,0.344276,0.000,6.885550,0.3480
exp,1.7499,-1.226058,0.345038,0.000,6.900776,0.3500
exp,1.7625,-1.223282,0.349097,0.000,6.981961,0.3525
exp,1.7743,-1.219082,0.351607,0.000,7.032165,0.3549
exp,1.7797,-1.214854,0.353949,0.000,7.078997,0.3559
exp,1.7899,-1.212022,0.353949,0.000,7.100795,0.3580
exp,1.7996,-1.210602,0.355038,0.000,7.141425,0.3599
exp,1.8113,-1.206309,0.359012,0.000,7.180265,0.3623
exp,1.8233,-1.203428,0.361329,0.000,7.226599,0.3647
exp,1.8356,-1.199082,0.363740,0.000,7.274828,0.3671
exp,1.8398,-1.196173,0.363740,0.000,7.323619,0.3680
exp,1.8496,-1.194708,0.366180,0.000,7.340689,0.3699
exp,1.8603,-1.191772,0.367033,0.000,7.379629,0.3721
exp,1.8728,-1.187335,0.371111,0.000,7.422245,0.3746
exp,1.8845,-1.182872,0.373602,0.000,7.472077,0.3769
exp,1.8900,-1.179874,0.375943,0.000,7.518881,0.3780
exp,1.8998,-1.178370,0.375943,0.000,7.518881,0.3800
exp,1.9097,-1.175358,0.377033,0.000,7.579734,0.3819
exp,1.9215,-1.172318,0.380963,0.000,7.619284,0.3843
exp,1.9335,-1.167737,0.383323,0.000,7.666498,0.3867
exp,1.9464,-1.163128,0.385720,0.000,7.714423,0.3893
exp,1.9496,-1.161585,0.385720,0.000,7.714423,0.3899
exp,1.9599,-1.158479,0.388297,0.000,7.765974,0.3920
exp,1.9708,-1.155367,0.388934,0.000,7.778716,0.3942
exp,1.9854,-1.150667,0.393154,0.000,7.819510,0.3971
exp,1.9950,-1.147521,0.393154,0.000,7.863107,0.3990
exp,1.9996,-1.144365,0.396071,0.000,7.863107,0.3999
exp,2.0124,-1.142780,0.396071,0.000,7.921441,0.4025
exp,2.0216,-1.141188,0.397987,0.000,7.921440,0.4043
exp,2.0342,-1.136395,0.401448,0.000,7.959774,0.4068
exp,2.0442,-1.133169,0.403285,0.000,8.065731,0.4088
exp,2.0567,-1.128299,0.405804,0.000,8.116111,0.4113
exp,2.0608,-1.128299,0.405804,0.000,8.116110,0.4122
exp,2.0705,-1.126668,0.407802,0.000,8.116111,0.4141
exp,2.0809,-1.125037,0.407802,0.000,8.156072,0.4162
exp,2.0934,-1.121740,0.413049,0.000,8.261016,0.4187
exp,2.1050,-1.115106,0.415127,0.000,8.302572,0.4210
exp,2.1097,-1.111756,0.419925,0.000,-8.344789,0.4219
exp,2.1195,-1.108397,0.419925,0.000,8.398532,0.4239
exp,2.1304,-1.105022,0.422825,0.000,8.417373,0.4261
exp,2.1425,-1.101639,0.422825,0.000,8.456526,0.4285
exp,2.1558,-1.098239,0.425000,0.000,8.500038,0.4312
exp,2.1666,-1.098239,0.425000,0.000,8.500038,0.4333
exp,2.1697,-1.094820,0.427405,0.000,8.548123,0.4339
exp,2.1799,-1.091371,0.432227,0.000,8.548124,0.4360
exp,2.1905,-1.087900,0.434865,0.000,8.656794,0.4381
exp,2.2034,-1.084413,0.436983,0.000,8.739689,0.4407
exp,2.2159,-1.082665,0.436983,0.000,8.739689,0.4432
exp,2.2202,-1.082665,0.436983,0.000,8.739690,0.4440
exp,2.2305,-1.082665,0.436983,0.000,8.739689,0.4461
exp,2.2404,-1.080917,0.436983,0.000,8.739689,0.4481
exp,2.2521,-1.077365,0.444971,0.000,8.899449,0.4504
exp,2.2643,-1.072001,0.449270,0.000,8.985437,0.4529
exp,2.2767,-1.070203,0.449270,0.000,9.034062,0.4553
exp,2.2804,-1.068397,0.451702,0.000,9.034063,0.4561
exp,2.2921,-1.066590,0.451702,0.000,9.034062,0.4584
exp,2.3010,-1.064773,0.454178,0.000,9.034062,0.4602
exp,2.3134,-1.059298,0.459031,0.000,9.098290,0.4627
exp,2.3252,-1.055625,0.459031,0.000,9.180656,0.4650
exp,2.3297,-1.051933,0.461510,0.000,9.230227,0.4659
exp,2.3402,-1.048223,0.463849,0.000,9.277020,0.4680
exp,2.3499,-1.046364,0.464749,0.000,9.277021,0.4700
exp,2.3625,-1.044505,0.464749,0.000,9.295006,0.4725
exp,2.3751,-1.040762,0.468778,0.000,9.337029,0.4750
exp,2.3873,-1.036992,0.471306,0.000,9.426152,0.4775
exp,2.3902,-1.036992,0.471306,0.000,9.426153,0.4780
exp,2.4002,-1.035096,0.473812,0.000,9.426152,0.4800
exp,2.4116,-1.031284,0.476825,0.000,9.525078,0.4823
exp,2.4235,-1.025529,0.481095,0.000,9.576383,0.4847
exp,2.4360,-1.021680,0.481095,0.000,9.621935,0.4872
exp,2.4400,-1.021680,0.481095,0.000,9.621936,0.4880
exp,2.4498,-1.019747,0.483475,0.000,9.669528,0.4900
exp,2.4621,-1.019747,0.483475,0.000,9.719307,0.4924
exp,2.4732,-1.017803,0.485964,0.000,9.774486,0.4946
exp,2.4847,-1.011928,0.491176,0.000,9.774487,0.4969
exp,2.4899,-1.007981,0.493381,0.000,9.867660,0.4980
exp,2.4997,-1.004016,0.495677,0.000,9.913566,0.4999
exp,2.5098,-1.000034,0.498674,0.000,9.934186,0.5020
exp,2.5219,-0.996037,0.500684,0.000,10.013712,0.5044
exp,2.5334,-0.994034,0.500684,0.000,10.062034,0.5067
exp,2.5471,-0.992022,0.503100,0.000,10.062034,0.5094
exp,2.5502,-0.990009,0.503100,0.000,10.062034,0.5100
exp,2.5600,-0.987988,0.505397,0.000,10.062034,0.5120
exp,2.5708,-0.987988,0.505397,0.000,10.107973,0.5142
exp,2.5833,-0.983912,0.510699,0.000,10.214023,0.5167
exp,2.5953,-0.979810,0.512850,0.000,10.257031,0.5191
exp,2.6081,-0.977748,0.515337,0.000,10.306780,0.5216
exp,2.6102,-0.975687,0.515337,0.000,10.306780,0.5220
exp,2.6200,-0.971545,0.517742,0.000,10.306780,0.5240
exp,2.6341,-0.967379,0.520703,0.000,10.414102,0.5268
exp,2.6437,-0.963198,0.522672,0.000,10.414103,0.5287
exp,2.6562,-0.958986,0.527403,0.000,10.509841,0.5312
exp,2.6615,-0.958986,0.527403,0.000,10.548092,0.5323
exp,2.6698,-0.958986,0.527403,0.000,10.548092,0.5340
exp,2.6810,-0.956877,0.527403,0.000,10.548092,0.5362
exp,2.6929,-0.954757,0.529889,0.000,10.597821,0.5386
exp,2.7057,-0.950487,0.534841,0.000,10.696855,0.5411
exp,2.7098,-0.946190,0.537210,0.000,10.744245,0.5420
exp,2.7200,-0.944031,0.539760,0.000,10.795237,0.5440
exp,2.7299,-0.941868,0.540576,0.000,10.811554,0.5460
exp,2.7418,-0.937536,0.542623,0.000,10.811555,0.5484
exp,2.7542,-0.933179,0.544598,0.000,10.939183,0.5508
exp,2.7662,-0.926605,0.549445,0.000,10.988938,0.5532
exp,2.7698,-0.924408,0.549445,0.000,11.036649,0.5540
exp,2.7797,-0.922200,0.551831,0.000,11.051058,0.5559
exp,2.7905,-0.917780,0.552551,0.000,11.090738,0.5581
exp,2.8029,-0.913344,0.554535,0.000,11.133562,0.5606
exp,2.8156,-0.906653,0.559164,0.000,11.183323,0.5631
exp,2.8197,-0.904417,0.559164,0.000,11.233785,0.5639
exp,2.8298,-0.899923,0.561687,0.000,11.250228,0.5660
exp,2.8397,-0.897673,0.562510,0.000,11.250228,0.5679
exp,2.8518,-0.893165,0.564521,0.000,11.329946,0.5704
exp,2.8639,-0.886358,0.568907,0.000,11.378177,0.5728
exp,2.8762,-0.881806,0.568907,0.000,11.426347,0.5752
exp,2.8796,-0.877236,0.571315,0.000,11.475541,0.5759
exp,2.8897,-0.874941,0.573775,0.000,11.489181,0.5779
exp,2.9010,-0.868039,0.576473,0.000,11.529492,0.5802
exp,2.9130,-0.863418,0.578730,0.000,11.574637,0.5826
exp,2.9257,-0.856464,0.581119,0.000,11.622426,0.5851
exp,2.9297,-0.854140,0.581119,0.000,11.672940,0.5859
exp,2.9399,-0.849470,0.583645,0.000,11.688965,0.5880
exp,2.9503,-0.847133,0.584446,0.000,11.729918,0.5901
exp,2.9618,-0.842441,0.586494,0.000,11.771185,0.5924
exp,2.9759,-0.837732,0.588557,0.000,11.771185,0.5952
exp,2.9865,-0.833005,0.590857,0.000,11.817173,0.5973
exp,2.9898,-0.828256,0.593661,0.000,11.873265,0.5980
exp,3.0004,-0.823490,0.595784,0.000,11.873265,0.6001
exp,3.0110,-0.821104,0.596445,0.000,11.915717,0.6022
exp,3.0238,-0.813913,0.600677,0.000,11.971173,0.6048
exp,3.0359,-0.811510,0.600677,0.000,12.013573,0.6072
exp,3.0512,-0.809107,0.600677,0.000,12.013573,0.6102
exp,3.0609,-0.804282,0.603215,0.000,12.013573,0.6122
exp,3.0726,-0.801859,0.605644,0.000,12.112924,0.6145
exp,3.0846,-0.796974,0.610631,0.000,12.212663,0.6169
exp,3.0895,-0.792070,0.612956,0.000,12.259170,0.6179
exp,3.0999,-0.789609,0.615359,0.000,-12.311420,0.6200
exp,3.1104,-0.787148,0.615359,0.000,12.307219,0.6221
exp,3.1217,-0.782209,0.618397,0.000,12.326600,0.6243
exp,3.1336,-0.777236,0.622756,0.000,12.410149,0.6267
exp,3.1455,-0.774745,0.622756,0.000,-12.451130,0.6291
exp,3.1495,-0.772254,0.622756,0.000,12.550002,0.6299
exp,3.1597,-0.767234,0.627498,0.000,12.550002,0.6319
exp,3.1700,-0.764720,0.628302,0.000,12.566072,0.6340
exp,3.1823,-0.759686,0.630327,0.000,12.647770,0.6365
exp,3.1951,-0.757156,0.632386,0.000,12.696987,0.6390
exp,3.1996,-0.752078,0.634847,0.000,12.696987,0.6399
exp,3.2096,-0.749528,0.637404,0.000,12.748130,0.6419
exp,3.2195,-0.744422,0.638290,0.000,12.765844,0.6439
exp,3.2316,-0.739291,0.642273,0.000,12.845493,0.6463
exp,3.2442,-0.736722,0.642273,0.000,12.845493,0.6488
exp,3.2580,-0.731574,0.644669,0.000,12.845493,0.6516
exp,3.2602,-0.731574,0.644669,0.000,12.845493,0.6520
exp,3.2721,-0.728986,0.647183,0.000,12.893415,0.6544
exp,3.2832,-0.723797,0.649937,0.000,12.943703,0.6566
exp,3.2936,-0.718575,0.652755,0.000,12.998789,0.6587
exp,3.3053,-0.713327,0.657037,0.000,13.099288,0.6611
exp,3.3097,-0.708062,0.659379,0.000,13.140782,0.6619
exp,3.3224,-0.705424,0.659379,0.000,13.187618,0.6645
exp,3.3304,-0.705424,0.659379,0.000,13.187619,0.6661
exp,3.3422,-0.700142,0.660252,0.000,13.205080,0.6684
exp,3.3537,-0.694833,0.664395,0.000,13.255704,0.6707
exp,3.3660,-0.686823,0.669029,0.000,13.334712,0.6732
exp,3.3779,-0.684147,0.669029,0.000,13.380633,0.6756
exp,3.3819,-0.681471,0.669030,0.000,13.380633,0.6764
exp,3.3908,-0.681471,0.669030,0.000,13.380633,0.6782
exp,3.4030,-0.673391,0.674668,0.000,13.477440,0.6806
exp,3.4151,-0.665264,0.678875,0.000,13.528862,0.6830
exp,3.4199,-0.659823,0.681289,0.000,13.577552,0.6840
exp,3.4297,-0.657098,0.681289,0.000,13.625831,0.6859
exp,3.4401,-0.657098,0.681289,0.000,13.625831,0.6880
exp,3.4529,-0.648895,0.686264,0.000,13.644998,0.6906
exp,3.4650,-0.648895,0.686264,0.000,13.644998,0.6930
exp,3.4768,-0.643405,0.686264,0.000,13.725320,0.6954
exp,3.4795,-0.637875,0.691232,0.000,13.725320,0.6959
exp,3.4898,-0.635101,0.693593,0.000,13.824686,0.6980
exp,3.5009,-0.629548,0.694141,0.000,13.882866,0.7000
exp,3.5134,-0.623978,0.696189,0.000,13.923817,0.7000
exp,3.5258,-0.618392,0.698221,0.000,13.964459,0.7000
exp,3.5303,-0.612807,0.698221,0.000,13.964459,0.7000
exp,3.5401,-0.607221,0.698221,0.000,13.964459,0.7000
exp,3.5504,-0.604428,0.698221,0.000,13.964459,0.7000
exp,3.5623,-0.598842,0.698221,0.000,13.964459,0.7000
exp,3.5748,-0.593256,0.698221,0.000,13.964459,0.7000
exp,3.5867,-0.590464,0.698221,0.000,13.964459,0.7000
exp,3.5896,-0.590464,0.698221,0.000,13.964459,0.7000
exp,3.5999,-0.587671,0.698221,0.000,13.964459,0.7000
exp,3.6114,-0.584878,0.698221,0.000,13.964459,0.7000
exp,3.6234,-0.579292,0.698221,0.000,13.964459,0.7000
exp,3.6357,-0.573706,0.698221,0.000,13.964458,0.7000
exp,3.6397,-0.568121,0.698221,0.000,13.964458,0.7000
exp,3.6498,-0.565328,0.698221,0.000,13.964458,0.7000
exp,3.6600,-0.559742,0.698221,0.000,13.964458,0.7000
exp,3.6725,-0.554156,0.698221,0.000,13.964458,0.7000
exp,3.6847,-0.548570,0.698221,0.000,13.964457,0.7000
exp,3.6896,-0.542985,0.698221,0.000,13.964457,0.7000
exp,3.6997,-0.537399,0.698221,0.000,13.964457,0.7000
exp,3.7096,-0.531813,0.698221,0.000,13.964456,0.7000
exp,3.7210,-0.526227,0.698221,0.000,13.964456,0.7000
exp,3.7338,-0.517849,0.698221,0.000,13.964456,0.7000
exp,3.7455,-0.515056,0.698221,0.000,13.964455,0.7000
exp,3.7499,-0.509470,0.698221,0.000,13.964455,0.7000
exp,3.7597,-0.506677,0.698221,0.000,13.964455,0.7000
exp,3.7700,-0.501091,0.698221,0.000,13.964454,0.7000
exp,3.7826,-0.492713,0.698221,0.000,13.964453,0.7000
exp,3.7949,-0.484334,0.698221,0.000,13.964453,0.7000
exp,3.8000,-0.478748,0.698221,0.000,13.964452,0.7000
exp,3.8099,-0.473162,0.698221,0.000,13.964452,0.7000
exp,3.8199,-0.470370,0.698221,0.000,13.964451,0.7000
exp,3.8313,-0.464784,0.698221,0.000,13.964450,0.7000
exp,3.8440,-0.456405,0.698221,0.000,13.964450,0.7000
exp,3.8559,-0.450819,0.698221,0.000,13.964449,0.7000
exp,3.8598,-0.445234,0.698221,0.000,13.964448,0.7000
exp,3.8698,-0.439648,0.698221,0.000,13.964448,0.7000
exp,3.8801,-0.434062,0.698221,0.000,13.964447,0.7000
exp,3.8936,-0.431269,0.698221,0.000,13.964446,0.7000
exp,3.9055,-0.422891,0.698221,0.000,13.964445,0.7000
exp,3.9104,-0.417305,0.698221,0.000,13.964444,0.7000
exp,3.9198,-0.411719,0.698221,0.000,13.964444,0.7000
exp,3.9297,-0.408926,0.698221,0.000,13.964443,0.7000
exp,3.9415,-0.400547,0.698221,0.000,13.964442,0.7000
exp,3.9542,-0.394962,0.698221,0.000,13.964441,0.7000
exp,3.9663,-0.386583,0.698221,0.000,13.964439,0.7000
exp,3.9700,-0.380997,0.698221,0.000,13.964439,0.7000
exp,3.9802,-0.380997,0.698221,0.000,13.964438,0.7000
exp,3.9906,-0.380997,0.698221,0.000,13.964438,0.7000
exp,4.0043,-0.372619,0.698221,0.000,13.964437,0.7000
exp,4.0151,-0.367033,0.698221,0.000,13.964436,0.7000
exp,4.0197,-0.361447,0.698221,0.000,13.964435,0.7000
exp,4.0300,-0.358654,0.698221,0.000,13.964434,0.7000
exp,4.0408,-0.355861,0.698221,0.000,13.964434,0.7000
exp,4.0546,-0.353068,0.698221,0.000,13.964433,0.7000
exp,4.0645,-0.347483,0.698221,0.000,13.964433,0.7000
exp,4.0766,-0.347483,0.698221,0.000,13.964432,0.7000
exp,4.0804,-0.341897,0.698221,0.000,13.964431,0.7000
exp,4.0904,-0.336311,0.698221,0.000,13.964431,0.7000
exp,4.1028,-0.330725,0.698221,0.000,13.964430,0.7000
exp,4.1150,-0.325140,0.698221,0.000,13.964429,0.7000
exp,4.1277,-0.322347,0.698221,0.000,13.964429,0.7000
exp,4.1299,-0.319554,0.698221,0.000,13.964428,0.7000
exp,4.1398,-0.313968,0.698221,0.000,13.964427,0.7000
exp,4.1503,-0.311175,0.698221,0.000,13.964427,0.7000
exp,4.1618,-0.300004,0.698221,0.000,13.964426,0.7000
exp,4.1741,-0.291625,0.698221,0.000,13.964425,0.7000
exp,4.1882,-0.286039,0.698221,0.000,13.964424,0.7000
exp,4.1905,-0.283246,0.698221,0.000,13.964424,0.7000
exp,4.2010,-0.280453,0.698221,0.000,13.964424,0.7000
exp,4.2108,-0.272075,0.698221,0.000,13.964423,0.7000
exp,4.2231,-0.263696,0.698221,0.000,13.964423,0.7000
exp,4.2361,-0.255318,0.698221,0.000,13.964423,0.7000
exp,4.2402,-0.252525,0.698221,0.000,13.964422,0.7000
exp,4.2497,-0.249732,0.698221,0.000,13.964422,0.7000
