phase,t,pos,vel,effort_js,wrench_fx,cmd_v
exp,1.4064,-1.286996,0.276186,0.000,5.482844,0.2813
exp,1.4186,-1.285883,0.278208,0.000,5.523742,0.2837
exp,1.4304,-1.283648,0.280560,0.000,5.564182,0.2861
exp,1.4352,-1.281384,0.282994,0.000,5.659893,0.2870
exp,1.4449,-1.280243,0.285351,0.000,5.659894,0.2890
exp,1.4551,-1.279101,0.285351,0.000,5.707050,0.2910
exp,1.4673,-1.275642,0.290270,0.000,5.765110,0.2935
exp,1.4798,-1.273310,0.292706,0.000,5.805420,0.2960
exp,1.4913,-1.270968,0.292706,0.000,5.854140,0.2983
exp,1.4959,-1.270968,0.292706,0.000,5.854140,0.2992
exp,1.5049,-1.270968,0.292706,0.000,5.854140,0.3010
exp,1.5161,-1.267406,0.300219,0.000,5.904070,0.3032
exp,1.5290,-1.262585,0.302452,0.000,6.004401,0.3058
exp,1.5406,-1.260165,0.302452,0.000,6.049059,0.3081
exp,1.5444,-1.256495,0.307332,0.000,6.100292,0.3089
exp,1.5542,-1.255266,0.307332,0.000,6.146660,0.3108
exp,1.5649,-1.254034,0.308103,0.000,6.146659,0.3130
exp,1.5768,-1.252801,0.308103,0.000,6.162075,0.3154
exp,1.5896,-1.250312,0.312189,0.000,6.201081,0.3179
exp,1.5945,-1.247796,0.314565,0.000,6.291315,0.3189
exp,1.6041,-1.245269,0.317102,0.000,6.291315,0.3208
exp,1.6144,-1.242724,0.318088,0.000,6.361774,0.3229
exp,1.6266,-1.238876,0.322066,0.000,6.400190,0.3253
exp,1.6382,-1.237588,0.322066,0.000,6.441354,0.3276
exp,1.6508,-1.235002,0.324487,0.000,6.441355,0.3302
exp,1.6541,-1.233694,0.326809,0.000,6.489755,0.3308
exp,1.6648,-1.231060,0.329313,0.000,6.536208,0.3330
exp,1.6748,-1.229740,0.329984,0.000,6.586290,0.3350
exp,1.6878,-1.225747,0.334118,0.000,6.642468,0.3376
exp,1.7027,-1.224410,0.334118,0.000,6.682375,0.3405
exp,1.7045,-1.223074,0.334118,0.000,6.682375,0.3409
exp,1.7160,-1.221727,0.336701,0.000,6.682375,0.3432
exp,1.7254,-1.220368,0.339678,0.000,6.734046,0.3451
exp,1.7362,-1.216269,0.342320,0.000,6.846431,0.3472
exp,1.7484,-1.213507,0.346362,0.000,6.884036,0.3497
exp,1.7605,-1.210736,0.346362,0.000,6.927256,0.3521
exp,1.7642,-1.209341,0.348797,0.000,6.975958,0.3528
exp,1.7746,-1.207946,0.348797,0.000,6.975958,0.3549
exp,1.7855,-1.206538,0.351949,0.000,7.038999,0.3571
exp,1.7974,-1.206538,0.351949,0.000,7.039000,0.3595
exp,1.8101,-1.202271,0.358574,0.000,7.171500,0.3620
exp,1.8143,-1.200837,0.358574,0.000,7.171501,0.3629
exp,1.8244,-1.199393,0.361101,0.000,7.238609,0.3649
exp,1.8344,-1.196497,0.361929,0.000,7.238610,0.3669
exp,1.8469,-1.195041,0.363956,0.000,7.318783,0.3694
exp,1.8590,-1.195041,0.363956,0.000,7.318783,0.3718
exp,1.8643,-1.192114,0.365938,0.000,7.417215,0.3729
exp,1.8743,-1.189147,0.370859,0.000,7.438085,0.3749
exp,1.8844,-1.186164,0.373907,0.000,7.478177,0.3769
exp,1.8962,-1.183164,0.375927,0.000,7.518573,0.3792
exp,1.9087,-1.181661,0.375927,0.000,7.565638,0.3817
exp,1.9198,-1.177111,0.380763,0.000,7.565638,0.3840
exp,1.9241,-1.174056,0.382975,0.000,7.659518,0.3848
exp,1.9344,-1.172524,0.382975,0.000,7.659519,0.3869
exp,1.9445,-1.169454,0.383848,0.000,7.676986,0.3889
exp,1.9573,-1.164815,0.387911,0.000,7.758246,0.3915
exp,1.9688,-1.161701,0.390470,0.000,7.809430,0.3938
exp,1.9742,-1.158568,0.392756,0.000,7.855149,0.3948
exp,1.9846,-1.155422,0.393840,0.000,7.876822,0.3969
exp,1.9952,-1.153847,0.393840,0.000,-7.910010,0.3990
exp,2.0059,-1.150679,0.395902,0.000,7.918074,0.4012
exp,2.0179,-1.147487,0.400154,0.000,8.003104,0.4036
exp,2.0300,-1.144276,0.402545,0.000,8.050935,0.4060
exp,2.0341,-1.141056,0.402545,0.000,8.099336,0.4068
exp,2.0452,-1.139436,0.404965,0.000,8.099337,0.4090
exp,2.0552,-1.137813,0.405789,0.000,8.115801,0.4110
exp,2.0713,-1.134558,0.407991,0.000,8.159844,0.4143
exp,2.0807,-1.132926,0.407991,0.000,8.159844,0.4161
exp,2.0912,-1.129646,0.409987,0.000,8.199772,0.4182
exp,2.0953,-1.126353,0.413205,0.000,8.199773,0.4191
exp,2.1048,-1.124693,0.415091,0.000,8.264126,0.4210
exp,2.1169,-1.121352,0.417996,0.000,8.301850,0.4234
exp,2.1298,-1.117993,0.419893,0.000,8.397893,0.4260
exp,2.1408,-1.116304,0.422297,0.000,8.397892,0.4282
exp,2.1451,-1.112915,0.424883,0.000,8.445961,0.4290
exp,2.1547,-1.111206,0.427080,0.000,8.497695,0.4309
exp,2.1653,-1.109498,0.427080,0.000,8.541631,0.4331
exp,2.1779,-1.106067,0.429839,0.000,8.541631,0.4356
exp,2.1905,-1.102611,0.431963,0.000,8.596806,0.4381
exp,2.2025,-1.100873,0.434480,0.000,8.639290,0.4405
exp,2.2052,-1.099136,0.434480,0.000,8.689622,0.4410
exp,2.2153,-1.097388,0.436992,0.000,8.689621,0.4431
exp,2.2270,-1.093870,0.439912,0.000,8.787757,0.4454
exp,2.2391,-1.090335,0.441924,0.000,8.798262,0.4478
exp,2.2519,-1.088558,0.444275,0.000,8.838516,0.4504
exp,2.2550,-1.086781,0.444275,0.000,8.885522,0.4510
exp,2.2657,-1.084994,0.446688,0.000,8.885522,0.4531
exp,2.2801,-1.083207,0.446688,0.000,8.933794,0.4560
exp,2.3004,-1.081408,0.449845,0.000,8.996933,0.4601
exp,2.3122,-1.079600,0.451985,0.000,9.039729,0.4624
exp,2.3154,-1.077792,0.451985,0.000,9.039729,0.4631
exp,2.3259,-1.075973,0.454858,0.000,9.097193,0.4652
exp,2.3378,-1.072292,0.461255,0.000,9.225128,0.4676
exp,2.3486,-1.068588,0.463998,0.000,-9.245312,0.4697
exp,2.3610,-1.066732,0.463998,0.000,9.280001,0.4722
exp,2.3650,-1.062993,0.468522,0.000,-9.320358,0.4730
exp,2.3754,-1.061109,0.471005,0.000,9.370465,0.4751
exp,2.3857,-1.057338,0.471801,0.000,9.420131,0.4771
exp,2.4002,-1.053555,0.473881,0.000,9.436060,0.4800
exp,2.4127,-1.051651,0.475936,0.000,9.477657,0.4825
exp,2.4270,-1.049747,0.475936,0.000,9.518757,0.4854
exp,2.4473,-1.047844,0.475936,0.000,9.576255,0.4895
exp,2.4597,-1.044003,0.481314,0.000,9.626305,0.4919
exp,2.4717,-1.038177,0.488207,0.000,9.683176,0.4943
exp,2.4743,-1.038177,0.488207,0.000,9.683176,0.4949
exp,2.4863,-1.034252,0.490685,0.000,9.813726,0.4973
exp,2.4958,-1.032277,0.493606,0.000,9.813727,0.4992
exp,2.5088,-1.028319,0.495993,0.000,9.872145,0.5018
exp,2.5211,-1.024336,0.497889,0.000,9.957807,0.5042
exp,2.5246,-1.020332,0.500477,0.000,10.009570,0.5049
exp,2.5349,-1.018320,0.502931,0.000,10.009570,0.5070
exp,2.5454,-1.014294,0.503640,0.000,10.058653,0.5091
exp,2.5604,-1.010248,0.505684,0.000,10.072836,0.5121
exp,2.5739,-1.010248,0.505684,0.000,10.113717,0.5148
exp,2.5851,-1.008217,0.507777,0.000,10.113717,0.5170
exp,2.5959,-1.006186,0.507777,0.000,10.155573,0.5192
exp,2.6072,-1.002089,0.513467,0.000,10.215513,0.5214
exp,2.6180,-1.000026,0.515712,0.000,10.215513,0.5236
exp,2.6306,-0.997955,0.517853,0.000,10.314283,0.5261
exp,2.6343,-0.995866,0.522259,0.000,10.357095,0.5269
exp,2.6457,-0.991678,0.524775,0.000,10.445225,0.5291
exp,2.6555,-0.989576,0.525513,0.000,10.495545,0.5311
exp,2.6696,-0.985362,0.527802,0.000,10.510285,0.5339
exp,2.6804,-0.983243,0.529750,0.000,10.556084,0.5361
exp,2.6922,-0.981124,0.529750,0.000,10.595041,0.5384
exp,2.6950,-0.978994,0.532571,0.000,10.595041,0.5390
exp,2.7067,-0.976855,0.534711,0.000,10.651450,0.5413
exp,2.7169,-0.974716,0.534711,0.000,10.694254,0.5434
exp,2.7310,-0.970406,0.539963,0.000,10.752525,0.5462
exp,2.7442,-0.968246,0.539963,0.000,10.799305,0.5488
exp,2.7549,-0.963899,0.544807,0.000,10.839808,0.5510
exp,2.7649,-0.961720,0.544807,0.000,10.896177,0.5530
exp,2.7784,-0.959530,0.547442,0.000,10.896177,0.5557
exp,2.7913,-0.959530,0.547442,0.000,10.948886,0.5583
exp,2.8024,-0.957332,0.549579,0.000,10.948885,0.5605
exp,2.8048,-0.955115,0.554259,0.000,11.085211,0.5610
exp,2.8151,-0.948453,0.556832,0.000,11.085210,0.5630
exp,2.8264,-0.943979,0.559537,0.000,11.181239,0.5653
exp,2.8396,-0.937240,0.561594,0.000,11.231912,0.5679
exp,2.8522,-0.930463,0.566476,0.000,11.277051,0.5704
exp,2.8554,-0.928197,0.566476,0.000,11.329564,0.5711
exp,2.8644,-0.928197,0.566476,0.000,11.329565,0.5729
exp,2.8758,-0.928197,0.566476,0.000,11.329565,0.5752
exp,2.8893,-0.925931,0.566476,0.000,11.329565,0.5779
exp,2.9004,-0.923645,0.571433,0.000,11.329565,0.5801
exp,2.9132,-0.919065,0.573695,0.000,11.428701,0.5826
exp,2.9152,-0.919065,0.573695,0.000,11.428701,0.5830
exp,2.9243,-0.919065,0.573695,0.000,11.428701,0.5849
exp,2.9383,-0.916759,0.576395,0.000,11.473931,0.5877
exp,2.9491,-0.914433,0.581555,0.000,11.527932,0.5898
exp,2.9614,-0.907402,0.588320,0.000,11.723488,0.5923
exp,2.9645,-0.907402,0.588320,0.000,11.723489,0.5929
exp,2.9752,-0.902685,0.590772,0.000,11.766429,0.5950
exp,2.9852,-0.900320,0.591401,0.000,11.815473,0.5970
exp,2.9977,-0.897954,0.591401,0.000,11.828066,0.5995
exp,3.0108,-0.895580,0.593534,0.000,11.828065,0.6022
exp,3.0144,-0.895580,0.593534,0.000,11.828066,0.6029
exp,3.0249,-0.893198,0.595531,0.000,11.870723,0.6050
exp,3.0347,-0.893198,0.595531,0.000,11.870723,0.6069
exp,3.0479,-0.890792,0.601342,0.000,11.910652,0.6096
exp,3.0616,-0.888379,0.603441,0.000,12.026875,0.6123
exp,3.0721,-0.885957,0.605392,0.000,12.068866,0.6144
exp,3.0749,-0.883525,0.608037,0.000,12.107887,0.6150
exp,3.0866,-0.881093,0.608037,0.000,-12.155538,0.6173
exp,3.0956,-0.881093,0.608037,0.000,12.160783,0.6191
exp,3.1084,-0.873725,0.615747,0.000,12.268415,0.6217
exp,3.1228,-0.866314,0.617548,0.000,12.351010,0.6246
exp,3.1254,-0.863834,0.620092,0.000,12.351011,0.6251
exp,3.1349,-0.861353,0.620092,0.000,12.401889,0.6270
exp,3.1457,-0.856370,0.622978,0.000,12.459599,0.6291
exp,3.1581,-0.851374,0.625385,0.000,12.469894,0.6316
exp,3.1701,-0.848873,0.625385,0.000,12.507734,0.6340
exp,3.1831,-0.846362,0.627535,0.000,12.550731,0.6366
exp,3.1948,-0.843852,0.627535,0.000,12.550731,0.6390
exp,3.2068,-0.838812,0.630008,0.000,12.600197,0.6414
exp,3.2198,-0.831183,0.637331,0.000,12.700226,0.6440
exp,3.2309,-0.828624,0.639726,0.000,12.746662,0.6462
exp,3.2344,-0.826065,0.639726,0.000,12.794564,0.6469
exp,3.2457,-0.823496,0.642317,0.000,12.794565,0.6491
exp,3.2558,-0.820915,0.645235,0.000,12.846387,0.6512
exp,3.2685,-0.818334,0.645235,0.000,12.904743,0.6537
exp,3.2808,-0.813146,0.649501,0.000,12.904743,0.6562
exp,3.3032,-0.810538,0.652046,0.000,12.990064,0.6606
exp,3.3052,-0.810538,0.652046,0.000,13.040956,0.6610
exp,3.3164,-0.807920,0.654483,0.000,13.040956,0.6633
exp,3.3288,-0.807920,0.654483,0.000,13.089710,0.6658
exp,3.3424,-0.807920,0.654483,0.000,13.089711,0.6685
exp,3.3541,-0.805302,0.654483,0.000,13.089711,0.6708
exp,3.3656,-0.805302,0.654483,0.000,13.089711,0.6731
exp,3.3778,-0.805302,0.654483,0.000,13.187362,0.6756
exp,3.3902,-0.802664,0.659366,0.000,13.428293,0.6780
exp,3.3944,-0.802664,0.659366,0.000,13.428293,0.6789
exp,3.4050,-0.799979,0.671412,0.000,13.428294,0.6810
exp,3.4145,-0.799979,0.671412,0.000,13.526179,0.6829
exp,3.4270,-0.797273,0.676307,0.000,13.526180,0.6854
exp,3.4393,-0.794556,0.679269,0.000,13.585428,0.6879
exp,3.4522,-0.789087,0.683653,0.000,13.673114,0.6904
exp,3.4549,-0.789087,0.683653,0.000,13.673114,0.6910
exp,3.4655,-0.786353,0.683654,0.000,13.673114,0.6931
exp,3.4763,-0.780851,0.689229,0.000,13.722278,0.6953
exp,3.4891,-0.775329,0.691338,0.000,13.784627,0.6978
exp,3.5001,-0.775329,0.691338,0.000,13.784627,0.7000
exp,3.5116,-0.775329,0.691338,0.000,13.784628,0.7000
exp,3.5147,-0.775329,0.691338,0.000,13.826796,0.7000
exp,3.5262,-0.769762,0.698221,0.000,13.870044,0.7000
exp,3.5373,-0.766969,0.698221,0.000,13.964456,0.7000
exp,3.5489,-0.764176,0.698221,0.000,13.964457,0.7000
exp,3.5621,-0.755798,0.698221,0.000,13.964457,0.7000
exp,3.5657,-0.753005,0.698221,0.000,13.964457,0.7000
exp,3.5744,-0.753005,0.698221,0.000,13.964458,0.7000
exp,3.5852,-0.747419,0.698221,0.000,13.964457,0.7000
exp,3.5989,-0.739040,0.698221,0.000,13.964458,0.7000
exp,3.6105,-0.733455,0.698221,0.000,13.964458,0.7000
exp,3.6219,-0.733455,0.698221,0.000,13.964458,0.7000
exp,3.6245,-0.730662,0.698221,0.000,13.964458,0.7000
exp,3.6358,-0.725076,0.698221,0.000,13.964458,0.7000
exp,3.6478,-0.722283,0.698221,0.000,13.964458,0.7000
exp,3.6601,-0.722283,0.698221,0.000,13.964458,0.7000
exp,3.6716,-0.722283,0.698221,0.000,13.964458,0.7000
exp,3.6753,-0.719490,0.698221,0.000,13.964458,0.7000
exp,3.6850,-0.716697,0.698221,0.000,13.964458,0.7000
exp,3.6968,-0.713904,0.698221,0.000,13.964458,0.7000
exp,3.7081,-0.713904,0.698221,0.000,13.964458,0.7000
exp,3.7217,-0.708319,0.698221,0.000,13.964459,0.7000
exp,3.7249,-0.708319,0.698221,0.000,13.964458,0.7000
exp,3.7353,-0.702733,0.698221,0.000,13.964458,0.7000
exp,3.7456,-0.699940,0.698221,0.000,13.964458,0.7000
exp,3.7570,-0.694354,0.698221,0.000,13.964459,0.7000
exp,3.7703,-0.688768,0.698221,0.000,13.964459,0.7000
exp,3.7817,-0.685976,0.698221,0.000,13.964459,0.7000
exp,3.7856,-0.680390,0.698221,0.000,13.964459,0.7000
exp,3.7961,-0.677597,0.698221,0.000,13.964459,0.7000
exp,3.8069,-0.677597,0.698221,0.000,13.964459,0.7000
exp,3.8194,-0.672011,0.698221,0.000,13.964459,0.7000
exp,3.8323,-0.666425,0.698221,0.000,13.964459,0.7000
exp,3.8342,-0.663633,0.698221,0.000,13.964459,0.7000
exp,3.8441,-0.658047,0.698221,0.000,13.964459,0.7000
exp,3.8548,-0.655254,0.698221,0.000,13.964459,0.7000
exp,3.8667,-0.649668,0.698221,0.000,13.964459,0.7000
exp,3.8790,-0.641289,0.698221,0.000,13.964459,0.7000
exp,3.8841,-0.635704,0.698221,0.000,13.964459,0.7000
exp,3.8941,-0.632911,0.698221,0.000,13.964459,0.7000
exp,3.9042,-0.630118,0.698221,0.000,13.964459,0.7000
exp,3.9155,-0.624532,0.698221,0.000,13.964459,0.7000
exp,3.9283,-0.618946,0.698221,0.000,13.964459,0.7000
exp,3.9401,-0.610568,0.698221,0.000,13.964459,0.7000
exp,3.9441,-0.607775,0.698221,0.000,13.964459,0.7000
exp,3.9542,-0.602189,0.698221,0.000,13.964459,0.7000
exp,3.9648,-0.599396,0.698221,0.000,13.964459,0.7000
exp,3.9771,-0.591018,0.698221,0.000,13.964459,0.7000
exp,3.9893,-0.585432,0.698221,0.000,13.964459,0.7000
exp,3.9943,-0.579846,0.698221,0.000,13.964458,0.7000
exp,4.0042,-0.577053,0.698221,0.000,13.964458,0.7000
exp,4.0145,-0.574260,0.698221,0.000,13.964458,0.7000
exp,4.0260,-0.565882,0.698221,0.000,13.964458,0.7000
exp,4.0383,-0.560296,0.698221,0.000,13.964458,0.7000
exp,4.0504,-0.554710,0.698221,0.000,13.964458,0.7000
exp,4.0540,-0.549124,0.698221,0.000,13.964457,0.7000
exp,4.0643,-0.546331,0.698221,0.000,13.964457,0.7000
exp,4.0748,-0.543539,0.698221,0.000,13.964457,0.7000
exp,4.0886,-0.540746,0.698221,0.000,13.964457,0.7000
exp,4.0998,-0.532367,0.698221,0.000,13.964457,0.7000
exp,4.1043,-0.523988,0.698221,0.000,13.964456,0.7000
exp,4.1145,-0.518403,0.698221,0.000,13.964456,0.7000
exp,4.1242,-0.512817,0.698221,0.000,13.964456,0.7000
exp,4.1365,-0.504438,0.698221,0.000,13.964455,0.7000
exp,4.1519,-0.501645,0.698221,0.000,13.964454,0.7000
exp,4.1635,-0.498852,0.698221,0.000,13.964454,0.7000
exp,4.1653,-0.496060,0.698221,0.000,13.964454,0.7000
exp,4.1748,-0.493267,0.698221,0.000,13.964454,0.7000
exp,4.1852,-0.484888,0.698221,0.000,13.964453,0.7000
exp,4.1978,-0.479302,0.698221,0.000,13.964453,0.7000
exp,4.2096,-0.476509,0.698221,0.000,13.964452,0.7000
exp,4.2218,-0.470924,0.698221,0.000,13.964452,0.7000
exp,4.2245,-0.468131,0.698221,0.000,13.964451,0.7000
exp,4.2344,-0.465338,0.698221,0.000,13.964451,0.7000
exp,4.2463,-0.451373,0.698221,0.000,13.964450,0.7000
exp,4.2585,-0.442995,0.698221,0.000,13.964448,0.7000
exp,4.2706,-0.434616,0.698221,0.000,13.964447,0.7000
exp,4.2743,-0.431823,0.698221,0.000,13.964447,0.7000
exp,4.2844,-0.426237,0.698221,0.000,13.964446,0.7000
exp,4.2968,-0.420652,0.698221,0.000,13.964445,0.7000
exp,4.3110,-0.417859,0.698221,0.000,13.964444,0.7000
exp,4.3200,-0.412273,0.698221,0.000,13.964443,0.7000
