phase,t,pos,vel,effort_js,wrench_fx,cmd_v
exp,0.9544,-1.360355,0.185607,0.000,3.661062,0.1909
exp,0.9669,-1.358848,0.188391,0.000,3.767837,0.1934
exp,0.9789,-1.356553,0.192885,0.000,3.808049,0.1958
exp,0.9933,-1.355781,0.192885,0.000,3.857721,0.1987
exp,1.0031,-1.355781,0.192885,0.000,3.857722,0.2006
exp,1.0045,-1.355781,0.192885,0.000,3.905594,0.2009
exp,1.0157,-1.355000,0.195279,0.000,3.905595,0.2031
exp,1.0279,-1.353418,0.200386,0.000,4.007730,0.2056
exp,1.0398,-1.351787,0.205064,0.000,4.101298,0.2080
exp,1.0448,-1.350967,0.205064,0.000,4.101299,0.2090
exp,1.0539,-1.349307,0.207435,0.000,4.148724,0.2108
exp,1.0658,-1.348473,0.208438,0.000,4.148724,0.2132
exp,1.0775,-1.347632,0.210246,0.000,4.204939,0.2155
exp,1.0901,-1.345932,0.212609,0.000,4.252202,0.2180
exp,1.1018,-1.345072,0.214960,0.000,4.252202,0.2204
exp,1.1043,-1.343342,0.217458,0.000,4.299229,0.2209
exp,1.1142,-1.342472,0.217458,0.000,4.349182,0.2228
exp,1.1259,-1.339821,0.222273,0.000,-4.396222,0.2252
exp,1.1380,-1.338033,0.224604,0.000,4.492100,0.2276
exp,1.1508,-1.337135,0.224604,0.000,4.492101,0.2302
exp,1.1543,-1.335328,0.227016,0.000,4.492101,0.2309
exp,1.1661,-1.335328,0.227016,0.000,4.540330,0.2332
exp,1.1747,-1.333489,0.230271,0.000,4.591550,0.2349
exp,1.1868,-1.331637,0.232628,0.000,4.652574,0.2374
exp,1.2037,-1.328815,0.236760,0.000,4.687023,0.2407
exp,1.2123,-1.328815,0.236760,0.000,4.687023,0.2425
exp,1.2144,-1.328815,0.236760,0.000,4.687023,0.2429
exp,1.2241,-1.327868,0.236760,0.000,4.735227,0.2448
exp,1.2363,-1.326908,0.240120,0.000,4.802413,0.2473
exp,1.2487,-1.324954,0.244201,0.000,4.884036,0.2497
exp,1.2608,-1.322981,0.246622,0.000,4.981915,0.2522
exp,1.2639,-1.321985,0.249095,0.000,4.981916,0.2528
exp,1.2746,-1.320989,0.249095,0.000,5.030292,0.2549
exp,1.2854,-1.319983,0.251514,0.000,5.042876,0.2571
exp,1.3004,-1.318974,0.252143,0.000,5.042876,0.2601
exp,1.3099,-1.316931,0.256429,0.000,5.085464,0.2620
exp,1.3145,-1.314868,0.259421,0.000,5.128610,0.2629
exp,1.3242,-1.312777,0.261306,0.000,5.188445,0.2648
exp,1.3348,-1.312777,0.261306,0.000,5.226136,0.2670
exp,1.3482,-1.310672,0.264175,0.000,5.244733,0.2696
exp,1.3591,-1.309607,0.266278,0.000,5.325590,0.2718
exp,1.3702,-1.306392,0.271121,0.000,5.325590,0.2740
exp,1.3739,-1.306392,0.271121,0.000,5.422435,0.2748
exp,1.3841,-1.304214,0.273352,0.000,5.422435,0.2768
exp,1.3958,-1.302013,0.276111,0.000,5.481820,0.2792
exp,1.4073,-1.300909,0.276111,0.000,-5.512707,0.2815
exp,1.4201,-1.299804,0.276111,0.000,5.614945,0.2840
exp,1.4249,-1.298681,0.280746,0.000,5.614946,0.2850
exp,1.4344,-1.296425,0.283297,0.000,5.614946,0.2869
exp,1.4444,-1.296425,0.283297,0.000,5.685281,0.2889
exp,1.4565,-1.294144,0.286141,0.000,5.762721,0.2913
exp,1.4691,-1.291829,0.290561,0.000,5.811246,0.2938
exp,1.4808,-1.289504,0.290561,0.000,5.861475,0.2962
exp,1.4838,-1.287160,0.293073,0.000,5.861475,0.2968
exp,1.4940,-1.285978,0.295413,0.000,5.920274,0.2988
exp,1.5057,-1.283610,0.296013,0.000,5.960849,0.3011
exp,1.5178,-1.280024,0.300381,0.000,6.007645,0.3036
exp,1.5299,-1.277621,0.300381,0.000,6.055599,0.3060
exp,1.5340,-1.275199,0.302779,0.000,6.104061,0.3068
exp,1.5441,-1.273978,0.305202,0.000,6.104061,0.3088
exp,1.5547,-1.271533,0.306009,0.000,6.160746,0.3109
exp,1.5665,-1.267828,0.310143,0.000,6.202884,0.3133
