phase,t,pos,vel,effort_js,wrench_fx,cmd_v
exp,0.7458,-1.368032,0.219307,0.000,4.333043,0.2237
exp,0.7576,-1.366262,0.223159,0.000,4.386155,0.2273
exp,0.7717,-1.365370,0.223159,0.000,4.463200,0.2315
exp,0.7735,-1.364477,0.223159,0.000,4.463200,0.2321
exp,0.7830,-1.363570,0.226700,0.000,4.463200,0.2349
exp,0.7954,-1.360784,0.234289,0.000,4.629215,0.2386
exp,0.8061,-1.357957,0.238011,0.000,4.685797,0.2418
exp,0.8193,-1.354123,0.241222,0.000,4.824460,0.2458
exp,0.8231,-1.352194,0.241222,0.000,4.824460,0.2469
exp,0.8338,-1.351213,0.245171,0.000,4.903446,0.2501
exp,0.8455,-1.350232,0.245171,0.000,4.903446,0.2536
exp,0.8560,-1.347264,0.249507,0.000,4.926091,0.2568
exp,0.8676,-1.345240,0.252997,0.000,5.059955,0.2603
exp,0.8730,-1.343191,0.256149,0.000,5.123008,0.2619
exp,0.8832,-1.341114,0.259605,0.000,5.192121,0.2650
exp,0.8929,-1.340069,0.261244,0.000,5.192121,0.2679
exp,0.9054,-1.337943,0.267179,0.000,5.285726,0.2716
exp,0.9179,-1.336874,0.267179,0.000,5.343595,0.2754
exp,0.9289,-1.333638,0.270928,0.000,5.418582,0.2787
exp,0.9343,-1.332539,0.274666,0.000,5.493351,0.2803
exp,0.9442,-1.332539,0.274666,0.000,5.493351,0.2833
exp,0.9553,-1.331427,0.277961,0.000,5.559244,0.2866
exp,0.9660,-1.330309,0.279577,0.000,5.559245,0.2898
exp,0.9785,-1.326879,0.289060,0.000,5.650948,0.2935
exp,0.9828,-1.324567,0.289060,0.000,5.781230,0.2949
exp,0.9928,-1.323396,0.292791,0.000,5.781230,0.2978
exp,1.0032,-1.322219,0.294101,0.000,5.882045,0.3010
exp,1.0152,-1.319830,0.300201,0.000,6.004052,0.3046
exp,1.0267,-1.317414,0.303798,0.000,6.075976,0.3080
exp,1.0392,-1.314970,0.307225,0.000,6.144522,0.3118
exp,1.0431,-1.313741,0.307225,0.000,6.144522,0.3129
exp,1.0529,-1.311268,0.310973,0.000,6.219475,0.3159
exp,1.0636,-1.308760,0.315081,0.000,6.301637,0.3191
exp,1.0762,-1.306226,0.318273,0.000,6.365489,0.3229
exp,1.0877,-1.303680,0.318273,0.000,6.441041,0.3263
exp,1.0930,-1.301104,0.322051,0.000,6.509910,0.3279
exp,1.1029,-1.298500,0.325494,0.000,6.541341,0.3309
exp,1.1131,-1.297191,0.327066,0.000,6.541341,0.3339
exp,1.1248,-1.294563,0.330016,0.000,6.661363,0.3374
exp,1.1369,-1.289220,0.336589,0.000,6.731800,0.3411
exp,1.1495,-1.285166,0.340204,0.000,6.804099,0.3449
exp,1.1531,-1.282445,0.340204,0.000,6.804099,0.3459
exp,1.1630,-1.279689,0.345054,0.000,6.879571,0.3489
exp,1.1734,-1.278308,0.345054,0.000,6.901106,0.3520
exp,1.1858,-1.274120,0.351129,0.000,7.022598,0.3557
exp,1.1984,-1.269891,0.354832,0.000,7.022599,0.3595
exp,1.2028,-1.267053,0.354832,0.000,7.096657,0.3609
exp,1.2132,-1.265618,0.358611,0.000,7.172249,0.3640
exp,1.2230,-1.264184,0.358611,0.000,7.172248,0.3669
exp,1.2349,-1.262744,0.359935,0.000,7.198724,0.3705
exp,1.2482,-1.259840,0.365966,0.000,7.198725,0.3745
exp,1.2593,-1.258362,0.369514,0.000,7.319344,0.3778
exp,1.2642,-1.255374,0.373522,0.000,7.390312,0.3793
exp,1.2729,-1.255374,0.373522,0.000,7.470459,0.3819
exp,1.2841,-1.252367,0.378295,0.000,7.470459,0.3852
exp,1.2964,-1.249320,0.380908,0.000,7.618182,0.3889
exp,1.3099,-1.249320,0.380908,0.000,7.618182,0.3930
exp,1.3210,-1.249320,0.380908,0.000,7.684967,0.3963
exp,1.3228,-1.247783,0.384247,0.000,7.684967,0.3968
exp,1.3332,-1.247783,0.384247,0.000,7.758806,0.4000
exp,1.3450,-1.244648,0.395837,0.000,7.916768,0.4035
exp,1.3577,-1.239860,0.398933,0.000,7.978685,0.4073
exp,1.3694,-1.235015,0.406267,0.000,8.049594,0.4108
exp,1.3729,-1.233390,0.406267,0.000,8.125368,0.4119
exp,1.3838,-1.231765,0.406267,0.000,8.125368,0.4151
exp,1.3950,-1.231765,0.406267,0.000,8.125368,0.4185
exp,1.4062,-1.230126,0.409789,0.000,8.125369,0.4219
exp,1.4185,-1.226800,0.417426,0.000,8.348556,0.4256
exp,1.4306,-1.225117,0.420782,0.000,8.415669,0.4292
exp,1.4329,-1.221736,0.424481,0.000,8.415669,0.4299
exp,1.4429,-1.220024,0.428094,0.000,8.489651,0.4329
exp,1.4565,-1.218311,0.428094,0.000,8.561901,0.4369
exp,1.4690,-1.218311,0.428094,0.000,8.561901,0.4407
exp,1.4827,-1.213126,0.435824,0.000,8.716505,0.4448
exp,1.4934,-1.209639,0.435824,0.000,8.716504,0.4480
exp,1.5042,-1.206106,0.443682,0.000,8.873679,0.4513
exp,1.5163,-1.200731,0.450126,0.000,8.937387,0.4549
exp,1.5286,-1.198930,0.450126,0.000,-8.993985,0.4586
exp,1.5330,-1.197130,0.450126,0.000,9.002548,0.4599
exp,1.5461,-1.195315,0.453745,0.000,9.002548,0.4638
exp,1.5542,-1.195315,0.453745,0.000,9.002548,0.4663
exp,1.5666,-1.193480,0.458735,0.000,9.074921,0.4700
exp,1.5781,-1.191645,0.458735,0.000,9.174735,0.4734
exp,1.5832,-1.187881,0.472214,0.000,9.444320,0.4750
exp,1.5932,-1.185992,0.472214,0.000,9.444320,0.4779
exp,1.6032,-1.182202,0.473744,0.000,9.474908,0.4810
exp,1.6152,-1.178388,0.476730,0.000,9.534639,0.4846
exp,1.6269,-1.174550,0.479738,0.000,9.594783,0.4881
exp,1.6397,-1.170698,0.483339,0.000,9.666820,0.4919
exp,1.6432,-1.168751,0.486834,0.000,9.736704,0.4930
exp,1.6530,-1.166803,0.486834,0.000,9.736705,0.4959
exp,1.6635,-1.162874,0.491707,0.000,9.892740,0.4990
exp,1.6786,-1.158917,0.494635,0.000,9.892741,0.5036
exp,1.6881,-1.158917,0.494635,0.000,9.955512,0.5064
exp,1.7007,-1.156926,0.497774,0.000,9.955513,0.5102
exp,1.7032,-1.152914,0.505142,0.000,9.955512,0.5110
exp,1.7129,-1.150878,0.508899,0.000,10.102872,0.5139
exp,1.7249,-1.146801,0.509663,0.000,10.193290,0.5175
exp,1.7380,-1.142700,0.512578,0.000,10.251587,0.5214
exp,1.7491,-1.140636,0.516158,0.000,-10.315220,0.5247
exp,1.7539,-1.136475,0.520071,0.000,10.401459,0.5262
exp,1.7629,-1.134382,0.523403,0.000,10.401458,0.5289
exp,1.7737,-1.132288,0.523403,0.000,10.468090,0.5321
exp,1.7867,-1.128068,0.527533,0.000,10.550692,0.5360
exp,1.7990,-1.123822,0.530749,0.000,10.550693,0.5397
exp,1.8030,-1.121683,0.534634,0.000,10.615015,0.5409
exp,1.8129,-1.117377,0.538324,0.000,10.766509,0.5439
exp,1.8232,-1.113060,0.539539,0.000,10.766510,0.5469
exp,1.8354,-1.110890,0.542499,0.000,10.790818,0.5506
exp,1.8475,-1.106526,0.545558,0.000,10.850008,0.5542
exp,1.8604,-1.104329,0.549233,0.000,10.911187,0.5581
exp,1.8711,-1.099906,0.552836,0.000,10.984705,0.5613
exp,1.8731,-1.097679,0.556714,0.000,11.056755,0.5619
exp,1.8841,-1.093213,0.559891,0.000,11.134316,0.5652
exp,1.8960,-1.088729,0.560507,0.000,11.210167,0.5688
exp,1.9100,-1.084219,0.563784,0.000,11.275712,0.5730
exp,1.9207,-1.079680,0.567361,0.000,-11.339896,0.5762
exp,1.9231,-1.077410,0.567361,0.000,11.347265,0.5769
exp,1.9335,-1.075124,0.571538,0.000,11.347266,0.5801
exp,1.9448,-1.070523,0.575455,0.000,11.494893,0.5834
exp,1.9575,-1.063553,0.581961,0.000,11.571713,0.5873
exp,1.9628,-1.058882,0.585767,0.000,11.639252,0.5888
exp,1.9729,-1.054190,0.587342,0.000,11.715381,0.5919
exp,1.9828,-1.051841,0.587342,0.000,11.746869,0.5948
exp,1.9939,-1.047118,0.590354,0.000,11.866726,0.5982
exp,2.0063,-1.039984,0.596663,0.000,11.933308,0.6019
exp,2.0183,-1.035211,0.596663,0.000,12.007297,0.6055
exp,2.0234,-1.027992,0.603954,0.000,12.079110,0.6070
exp,2.0328,-1.025577,0.603954,0.000,12.109329,0.6098
exp,2.0431,-1.020722,0.608285,0.000,12.165737,0.6129
exp,2.0553,-1.015843,0.611380,0.000,12.227633,0.6166
exp,2.0679,-1.008492,0.615036,0.000,12.300753,0.6204
exp,2.0728,-1.003556,0.618793,0.000,12.375900,0.6218
exp,2.0831,-0.998606,0.618793,0.000,12.405216,0.6249
exp,2.0931,-0.993644,0.620259,0.000,12.405216,0.6279
exp,2.1041,-0.988645,0.626334,0.000,12.526728,0.6312
exp,2.1164,-0.981103,0.629626,0.000,12.592566,0.6349
exp,2.1285,-0.976051,0.633308,0.000,12.666191,0.6386
exp,2.1330,-0.970985,0.633308,0.000,12.738772,0.6399
exp,2.1431,-0.965889,0.636937,0.000,12.738772,0.6429
exp,2.1534,-0.963336,0.638279,0.000,12.825890,0.6460
exp,2.1652,-0.955628,0.644374,0.000,12.887517,0.6496
exp,2.1776,-0.950459,0.647922,0.000,12.958480,0.6533
exp,2.1898,-0.945276,0.647922,0.000,13.032315,0.6569
exp,2.1930,-0.940063,0.651614,0.000,13.032315,0.6579
exp,2.2031,-0.937442,0.655268,0.000,13.124806,0.6609
exp,2.2142,-0.932192,0.656238,0.000,13.185300,0.6643
exp,2.2277,-0.926918,0.659263,0.000,13.185301,0.6683
exp,2.2390,-0.924267,0.662576,0.000,13.332500,0.6717
exp,2.2430,-0.921601,0.666623,0.000,13.332500,0.6729
exp,2.2536,-0.918934,0.666623,0.000,13.332500,0.6761
exp,2.2657,-0.913570,0.671199,0.000,13.399791,0.6797
exp,2.2756,-0.910872,0.674350,0.000,13.487037,0.6827
exp,2.2881,-0.900042,0.680933,0.000,13.487037,0.6864
exp,2.2930,-0.894579,0.684671,0.000,13.618701,0.6879
exp,2.3031,-0.889096,0.686160,0.000,-13.698820,0.6909
exp,2.3133,-0.886351,0.686160,0.000,13.723244,0.6940
exp,2.3249,-0.886351,0.686160,0.000,13.783237,0.6975
exp,2.3369,-0.886351,0.686160,0.000,13.783236,0.7011
exp,2.3494,-0.878069,0.692231,0.000,13.844664,0.7048
exp,2.3528,-0.869707,0.699278,0.000,13.913983,0.7058
exp,2.3628,-0.864082,0.703041,0.000,14.060874,0.7088
exp,2.3735,-0.861266,0.704042,0.000,14.080881,0.7121
exp,2.3858,-0.852769,0.710247,0.000,14.204988,0.7157
exp,2.4021,-0.849928,0.710247,0.000,14.204988,0.7206
exp,2.4111,-0.847087,0.710247,0.000,14.278631,0.7233
exp,2.4137,-0.841375,0.713929,0.000,14.278631,0.7241
exp,2.4238,-0.835664,0.713929,0.000,14.278631,0.7271
exp,2.4360,-0.827011,0.722261,0.000,14.445263,0.7308
exp,2.4479,-0.818292,0.728938,0.000,14.505978,0.7344
exp,2.4591,-0.815377,0.728938,0.000,14.578796,0.7377
exp,2.4632,-0.812461,0.728938,0.000,14.578797,0.7390
exp,2.4733,-0.809531,0.732507,0.000,14.650180,0.7420
exp,2.4844,-0.806588,0.735845,0.000,14.716955,0.7453
exp,2.4960,-0.800679,0.740099,0.000,14.802022,0.7488
exp,2.5086,-0.794731,0.743424,0.000,14.937785,0.7526
exp,2.5131,-0.788756,0.746887,0.000,15.013115,0.7539
exp,2.5230,-0.785754,0.750653,0.000,15.013115,0.7569
exp,2.5331,-0.782751,0.750653,0.000,15.013114,0.7599
exp,2.5460,-0.779743,0.752000,0.000,15.159761,0.7638
exp,2.5573,-0.776711,0.757986,0.000,15.159762,0.7672
exp,2.5695,-0.773679,0.757986,0.000,15.305079,0.7709
exp,2.5732,-0.767557,0.765252,0.000,15.305079,0.7719
exp,2.5831,-0.761406,0.768905,0.000,15.378144,0.7749
exp,2.5940,-0.755234,0.772967,0.000,15.459393,0.7782
exp,2.6074,-0.749037,0.776210,0.000,15.524252,0.7822
exp,2.6188,-0.742828,0.776210,0.000,15.524253,0.7856
exp,2.6234,-0.733465,0.780234,0.000,15.604724,0.7870
exp,2.6331,-0.730330,0.783643,0.000,15.604724,0.7899
exp,2.6434,-0.724039,0.787921,0.000,15.672912,0.7930
exp,2.6550,-0.717723,0.790989,0.000,15.758472,0.7965
exp,2.6673,-0.711395,0.790989,0.000,15.819838,0.8002
exp,2.6807,-0.708217,0.794489,0.000,15.889834,0.8042
exp,2.6829,-0.705039,0.794489,0.000,15.889834,0.8049
exp,2.6948,-0.698638,0.802162,0.000,15.963071,0.8084
exp,2.7053,-0.692215,0.802813,0.000,16.056306,0.8116
exp,2.7164,-0.685766,0.809530,0.000,16.056306,0.8149
exp,2.7289,-0.676025,0.812838,0.000,16.190645,0.8187
exp,2.7333,-0.672774,0.812838,0.000,16.256815,0.8200
exp,2.7433,-0.669508,0.816579,0.000,16.256815,0.8230
exp,2.7534,-0.666236,0.817893,0.000,16.357904,0.8260
exp,2.7661,-0.659669,0.820911,0.000,16.418274,0.8298
exp,2.7778,-0.653077,0.823930,0.000,16.478646,0.8333
exp,2.7832,-0.643131,0.831215,0.000,16.554456,0.8349
exp,2.7932,-0.636475,0.832827,0.000,16.624346,0.8380
exp,2.8031,-0.633143,0.832827,0.000,16.656582,0.8409
exp,2.8146,-0.626457,0.835830,0.000,16.716640,0.8444
exp,2.8265,-0.619746,0.838792,0.000,16.775891,0.8480
exp,2.8394,-0.613008,0.842229,0.000,16.844625,0.8518
exp,2.8430,-0.606242,0.845802,0.000,16.844625,0.8529
exp,2.8531,-0.602843,0.849655,0.000,16.916094,0.8559
exp,2.8632,-0.596038,0.850724,0.000,17.014532,0.8590
exp,2.8758,-0.589207,0.853759,0.000,17.075230,0.8627
exp,2.8884,-0.585780,0.856770,0.000,17.135454,0.8665
exp,2.9038,-0.582353,0.856770,0.000,17.211073,0.8711
exp,2.9136,-0.582353,0.856770,0.000,17.211073,0.8741
exp,2.9251,-0.575454,0.864331,0.000,17.286665,0.8775
exp,2.9369,-0.568479,0.871860,0.000,17.437254,0.8811
exp,2.9494,-0.557961,0.878839,0.000,17.576828,0.8848
exp,2.9530,-0.550930,0.878839,0.000,17.576828,0.8859
exp,2.9630,-0.543865,0.883656,0.000,17.651700,0.8889
exp,2.9736,-0.536784,0.886628,0.000,17.673166,0.8921
exp,2.9857,-0.526119,0.889802,0.000,17.796085,0.8957
exp,2.9982,-0.515427,0.893425,0.000,17.868551,0.8995
exp,3.0029,-0.508280,0.893425,0.000,17.943496,0.9009
exp,3.0131,-0.501103,0.897173,0.000,17.943496,0.9039
exp,3.0235,-0.493902,0.901633,0.000,18.032698,0.9070
exp,3.0352,-0.486676,0.904739,0.000,18.094814,0.9105
exp,3.0477,-0.475805,0.908233,0.000,18.164694,0.9143
exp,3.0592,-0.468524,0.911992,0.000,18.239883,0.9178
exp,3.0630,-0.464876,0.911992,0.000,18.308568,0.9189
exp,3.0730,-0.457553,0.915426,0.000,18.331465,0.9219
exp,3.0841,-0.453887,0.916571,0.000,18.391214,0.9252
exp,3.0966,-0.442852,0.919559,0.000,18.391213,0.9290
exp,3.1081,-0.435454,0.926609,0.000,18.532218,0.9324
exp,3.1131,-0.428041,0.926609,0.000,18.601509,0.9339
exp,3.1229,-0.424321,0.930074,0.000,18.631451,0.9369
exp,3.1330,-0.416868,0.931571,0.000,18.689922,0.9399
exp,3.1450,-0.409392,0.934495,0.000,18.749967,0.9435
exp,3.1575,-0.401878,0.941092,0.000,18.821856,0.9472
exp,3.1707,-0.394349,0.941092,0.000,18.896600,0.9512
exp,3.1731,-0.390570,0.944829,0.000,18.896600,0.9519
exp,3.1856,-0.386791,0.944829,0.000,18.896600,0.9557
exp,3.1958,-0.382995,0.948802,0.000,18.976061,0.9587
exp,3.2065,-0.375399,0.949524,0.000,18.990508,0.9620
exp,3.2188,-0.363936,0.956290,0.000,19.125818,0.9656
exp,3.2230,-0.352407,0.963194,0.000,19.190152,0.9669
exp,3.2329,-0.348554,0.963194,0.000,19.263895,0.9699
exp,3.2430,-0.340839,0.964439,0.000,19.288794,0.9729
exp,3.2553,-0.340839,0.964439,0.000,19.288793,0.9766
exp,3.2672,-0.340839,0.964439,0.000,19.348136,0.9802
exp,3.2802,-0.336969,0.967406,0.000,19.348135,0.9841
exp,3.2832,-0.329206,0.970419,0.000,19.408390,0.9850
exp,3.2932,-0.317458,0.981571,0.000,19.553362,0.9880
exp,3.3045,-0.309599,0.982448,0.000,19.648970,0.9914
exp,3.3169,-0.297760,0.988844,0.000,19.708875,0.9951
exp,3.3293,-0.289849,0.988844,0.000,19.776891,0.9988
exp,3.3332,-0.285879,0.992528,0.000,19.850560,1.0000
exp,3.3430,-0.273939,0.996248,0.000,19.924971,1.0000
exp,3.3537,-0.269949,0.997421,0.000,19.924971,1.0000
exp,3.3651,-0.261969,0.997459,0.000,19.949175,1.0000
exp,3.3776,-0.250000,0.997459,0.000,19.949175,1.0000
exp,3.3898,-0.242020,0.997459,0.000,19.949175,1.0000
exp,3.3930,-0.242020,0.997459,0.000,19.949174,1.0000
exp,3.4054,-0.234041,0.997459,0.000,19.949174,1.0000
exp,3.4144,-0.234041,0.997459,0.000,19.949174,1.0000
exp,3.4270,-0.226061,0.997459,0.000,19.949174,1.0000
exp,3.4389,-0.218081,0.997459,0.000,19.949174,1.0000
exp,3.4431,-0.210102,0.997459,0.000,19.949174,1.0000
exp,3.4528,-0.206112,0.997459,0.000,19.949174,1.0000
exp,3.4636,-0.206112,0.997459,0.000,19.949174,1.0000
exp,3.4758,-0.202122,0.997459,0.000,19.949174,1.0000
exp,3.4880,-0.190152,0.997459,0.000,19.949174,1.0000
exp,3.4930,-0.182173,0.997459,0.000,19.949174,1.0000
exp,3.5028,-0.174193,0.997459,0.000,-19.949174,1.0000
exp,3.5132,-0.170203,0.997459,0.000,-19.949174,1.0000
exp,3.5244,-0.158234,0.997459,0.000,19.949174,1.0000
exp,3.5367,-0.154244,0.997459,0.000,19.949174,1.0000
exp,3.5502,-0.146264,0.997459,0.000,19.949174,1.0000
exp,3.5611,-0.138285,0.997459,0.000,19.949174,1.0000
exp,3.5659,-0.134295,0.997459,0.000,19.949174,1.0000
exp,3.5738,-0.130305,0.997459,0.000,19.949174,1.0000
exp,3.5859,-0.118335,0.997459,0.000,19.949174,1.0000
exp,3.5979,-0.110356,0.997459,0.000,19.949174,1.0000
exp,3.6132,-0.102376,0.997459,0.000,19.949174,1.0000
exp,3.6229,-0.094396,0.997459,0.000,19.949174,1.0000
exp,3.6344,-0.086417,0.997459,0.000,19.949174,1.0000
exp,3.6473,-0.074447,0.997459,0.000,19.949174,1.0000
exp,3.6591,-0.070457,0.997459,0.000,19.949174,1.0000
exp,3.6634,-0.070457,0.997459,0.000,19.949174,1.0000
exp,3.6730,-0.066467,0.997459,0.000,19.949174,1.0000
exp,3.6839,-0.062478,0.997459,0.000,19.949174,1.0000
exp,3.6967,-0.050508,0.997459,0.000,19.949174,1.0000
exp,3.7081,-0.038539,0.997459,0.000,19.949174,1.0000
exp,3.7136,-0.030559,0.997459,0.000,19.949174,1.0000
exp,3.7243,-0.022579,0.997459,0.000,19.949174,1.0000
exp,3.7337,-0.022579,0.997459,0.000,19.949174,1.0000
exp,3.7471,-0.018589,0.997459,0.000,19.949174,1.0000
exp,3.7577,-0.010610,0.997459,0.000,19.949174,1.0000
exp,3.7700,0.001360,0.997459,0.000,19.949174,1.0000
exp,3.7728,0.005350,0.997459,0.000,19.949174,1.0000
exp,3.7829,0.013329,0.997459,0.000,19.949174,1.0000
exp,3.7944,0.021309,0.997459,0.000,19.949174,1.0000
exp,3.8068,0.029289,0.997459,0.000,19.949174,1.0000
exp,3.8186,0.033278,0.997459,0.000,19.949174,1.0000
exp,3.8306,0.041258,0.997459,0.000,19.949174,1.0000
exp,3.8330,0.049238,0.997459,0.000,19.949174,1.0000
exp,3.8432,0.053228,0.997459,0.000,19.949174,1.0000
exp,3.8557,0.069187,0.997459,0.000,19.949174,1.0000
exp,3.8674,0.077167,0.997459,0.000,19.949174,1.0000
exp,3.8794,0.085146,0.997459,0.000,19.949174,1.0000
exp,3.8830,0.093126,0.997459,0.000,19.949174,1.0000
exp,3.8932,0.101106,0.997459,0.000,19.949174,1.0000
exp,3.9040,0.109085,0.997459,0.000,19.949174,1.0000
exp,3.9164,0.117065,0.997459,0.000,19.949174,1.0000
exp,3.9284,0.129034,0.997459,0.000,19.949174,1.0000
exp,3.9329,0.137014,0.997459,0.000,19.949174,1.0000
exp,3.9430,0.144994,0.997459,0.000,19.949174,1.0000
exp,3.9535,0.152973,0.997459,0.000,19.949174,1.0000
exp,3.9651,0.160953,0.997459,0.000,19.949174,1.0000
exp,3.9776,0.172923,0.997459,0.000,19.949174,1.0000
exp,3.9830,0.180902,0.997459,0.000,19.949174,1.0000
exp,3.9929,0.184892,0.997459,0.000,19.949174,1.0000
exp,4.0032,0.188882,0.997459,0.000,19.949174,1.0000
exp,4.0140,0.196862,0.997459,0.000,19.949174,1.0000
exp,4.0264,0.208831,0.997459,0.000,19.949174,1.0000
exp,4.0386,0.216811,0.997459,0.000,19.949174,1.0000
exp,4.0428,0.224790,0.997459,0.000,19.949174,1.0000
exp,4.0529,0.228780,0.997459,0.000,19.949174,1.0000
exp,4.0632,0.236760,0.997459,0.000,19.949174,1.0000
exp,4.0753,0.244740,0.997459,0.000,19.949174,1.0000
exp,4.0877,0.252719,0.997459,0.000,19.949174,1.0000
exp,4.0932,0.264689,0.997459,0.000,19.949175,1.0000
exp,4.1028,0.268679,0.997459,0.000,19.949175,1.0000
exp,4.1128,0.268679,0.997459,0.000,19.949175,1.0000
exp,4.1252,0.276658,0.997459,0.000,19.949175,1.0000
exp,4.1375,0.284638,0.997459,0.000,19.949175,1.0000
exp,4.1491,0.292618,0.997459,0.000,19.949176,1.0000
exp,4.1528,0.296607,0.997459,0.000,19.949176,1.0000
exp,4.1628,0.304587,0.997459,0.000,19.949177,1.0000
exp,4.1738,0.308577,0.997459,0.000,19.949177,1.0000
exp,4.1860,0.308577,0.997459,0.000,19.949178,1.0000
exp,4.1984,0.312567,0.997459,0.000,19.949178,1.0000
exp,4.2030,0.320546,0.997459,0.000,19.949179,1.0000
exp,4.2129,0.324536,0.997459,0.000,19.949180,1.0000
exp,4.2233,0.332516,0.997459,0.000,19.949181,1.0000
exp,4.2354,0.336506,0.997459,0.000,19.949181,1.0000
exp,4.2510,0.344485,0.997459,0.000,19.949183,1.0000
exp,4.2599,0.348475,0.997459,0.000,19.949183,1.0000
